train_loss,val_loss,train_acc,val_acc
1.9354171290689586,1.9148975639927144,0.17831632653061227,0.17755102040816328
1.9010454897977869,1.870711248261588,0.2063775510204082,0.2448979591836735
1.8702326969224579,1.8349363443802813,0.22346938775510206,0.2469387755102041
1.8364643675940377,1.779433096671591,0.25484693877551023,0.29183673469387755
1.7646466177337023,1.704507607829814,0.29744897959183675,0.35714285714285715
1.6531667140065407,1.4939457650087318,0.35306122448979593,0.4571428571428572
1.5451731059016014,1.4317726607225378,0.40127551020408164,0.42244897959183675
1.4429029201974675,1.4227770309058987,0.4418367346938776,0.45102040816326533
1.379432356844143,1.2710203915226217,0.46607142857142864,0.4979591836734694
1.308448830672673,1.225340536175942,0.4923469387755102,0.5122448979591837
1.2516947505425433,1.166594985066628,0.516326530612245,0.5653061224489796
1.1989629952275023,1.1703732188867062,0.5392857142857144,0.5387755102040817
1.1508440655104968,1.0793667121809356,0.5576530612244899,0.5979591836734695
1.097639220344777,1.0859731287372356,0.5750000000000001,0.5795918367346939
1.0491713248953527,1.0329012291772024,0.6000000000000001,0.5979591836734695
0.9834316959186477,0.9763182155939998,0.6214285714285714,0.616326530612245
0.9442656442827108,1.0002637201425981,0.6474489795918368,0.6102040816326532
0.9034412342674878,0.8856686553176568,0.6558673469387756,0.6795918367346939
0.8706262409687042,0.8853951590401786,0.6742346938775511,0.6489795918367347
0.8158856801840724,0.8332247641621804,0.6938775510204083,0.7000000000000001
0.7831839330342352,0.9196517640230607,0.7010204081632654,0.6428571428571429
0.7505558926232007,0.8106738749815493,0.7188775510204082,0.6918367346938776
0.7312953491600193,0.8280991466677918,0.7247448979591837,0.7020408163265307
0.697017447559201,0.7872724957612096,0.7456632653061225,0.7183673469387756
0.6648069937618412,0.7725611889848903,0.7576530612244898,0.7142857142857143
0.6216416936139672,0.7508054589738651,0.765561224489796,0.7224489795918368
0.6068300195494477,0.7827027958266589,0.7732142857142857,0.7102040816326531
0.5753833340747015,0.7556139320743327,0.7908163265306123,0.7285714285714286
0.546987012880189,0.8247227084879972,0.8002551020408164,0.7142857142857143
0.5439233136724453,0.9285015181619294,0.8056122448979592,0.6857142857142857
