train_loss,val_loss,train_acc,val_acc
1.9377171881344855,1.887973504163781,0.18316326530612245,0.21836734693877552
1.883239170969749,1.7897931629297685,0.23367346938775513,0.31428571428571433
1.7894403185163226,1.6476761389751824,0.2872448979591837,0.36530612244897964
1.6803270228055058,1.5630547903021987,0.33979591836734696,0.40816326530612246
1.5971177509852819,1.4507468885304977,0.3706632653061225,0.4387755102040817
1.5267242743044482,1.4697582361649493,0.414030612244898,0.41632653061224495
1.4709704722676957,1.369273591041565,0.41479591836734697,0.46734693877551026
1.4268512399829163,1.6066863244893599,0.4454081632653062,0.35306122448979593
1.360469549042838,1.301132929568388,0.4767857142857143,0.4918367346938776
1.319583355893894,1.2473825620145214,0.4928571428571429,0.5224489795918368
1.288647812483262,1.2098715935434614,0.4984693877551021,0.5285714285714286
1.2456677135156125,1.1657591104507445,0.525,0.5571428571428572
1.185285884263564,1.176020911275124,0.5413265306122449,0.5551020408163265
1.1675052158686579,1.1473702693472103,0.5520408163265307,0.553061224489796
1.1168618343314347,1.1015263275224336,0.5696428571428572,0.5632653061224491
1.0955865188520781,1.1207764842072312,0.5869897959183674,0.5857142857142857
1.02731019136857,1.039731612984015,0.6142857142857143,0.5979591836734695
1.0137346046311515,1.001055782181876,0.6084183673469389,0.6142857142857143
0.9849882880035712,1.0103006494288542,0.6227040816326531,0.616326530612245
0.945721585531624,1.022013409040412,0.638265306122449,0.6122448979591837
0.9397920024638273,0.9851136231908992,0.6469387755102042,0.5938775510204082
0.893209764787129,0.9266061417910517,0.6683673469387755,0.6469387755102042
0.8820139826560507,0.9587299989194286,0.6686224489795919,0.6306122448979592
0.8476911509523586,0.8830982011191699,0.6869897959183674,0.6755102040816328
0.8267793198021091,0.9353090016209349,0.6839285714285714,0.6673469387755102
0.8099497804836351,0.9374346847436866,0.6997448979591837,0.6367346938775511
0.792690474646432,0.8831773441665026,0.7043367346938776,0.6693877551020408
0.7569010407948981,0.7948831344137386,0.7099489795918368,0.689795918367347
0.7459172335814457,0.8823659780074139,0.717857142857143,0.6571428571428573
0.7262159386459662,0.8883809678408564,0.7285714285714286,0.663265306122449
0.70207255446181,0.8364673531785303,0.7321428571428572,0.6938775510204083
0.6957373462161239,0.7875041236682814,0.7448979591836735,0.7183673469387756
0.6635053850558339,0.8088515206259124,0.7520408163265306,0.7000000000000001
0.6540036253174957,0.8015721031597682,0.7540816326530613,0.7061224489795919
0.6462085650283463,0.7805108362314652,0.755357142857143,0.7040816326530613
0.6276344751521032,0.745548652629463,0.766326530612245,0.7306122448979593
0.6007637723976252,0.8351796240222698,0.7783163265306123,0.7020408163265307
0.5923345370560277,0.7479575200956695,0.7775510204081634,0.7224489795918368
0.5857318192720413,0.7455639834306678,0.7801020408163266,0.7224489795918368
0.5620454086332906,0.7466858868696251,0.7864795918367348,0.7306122448979593
0.5488766507226593,0.7568264815272118,0.806122448979592,0.726530612244898
0.5412037020435139,0.7593194139247038,0.8010204081632654,0.7224489795918368
0.525241834138121,0.8061621641626163,0.8076530612244899,0.7183673469387756
0.5086242009790576,0.7196207803122852,0.8079081632653062,0.7408163265306124
0.5174738514180086,0.9000435264743104,0.8048469387755103,0.689795918367347
0.48442987069791676,0.8543041263307843,0.8221938775510205,0.6775510204081633
0.4537358416130348,0.7484413769780373,0.8339285714285715,0.7285714285714286
0.4859069715653147,0.7178762832466437,0.8196428571428572,0.7306122448979593
0.45414854973858715,0.7711469805970483,0.8252551020408164,0.7163265306122449
0.4570911803111738,0.6929475764839017,0.8336734693877552,0.7551020408163266
0.4332648218590386,0.7183355238972878,0.8415816326530613,0.7510204081632654
0.4157894847344379,0.7812039214737562,0.8505102040816327,0.7469387755102042
0.40987505006546876,0.7067910948578192,0.8471938775510205,0.753061224489796
0.4080466353467533,0.7060305123426476,0.8482142857142858,0.7673469387755103
0.40709432851599187,0.7710308093197492,0.8494897959183674,0.7346938775510204
0.3811787849482225,0.7050383343988536,0.863265306122449,0.7591836734693879
0.399012953499142,0.772630542151782,0.8581632653061225,0.7469387755102042
0.36502182205416717,0.8414352806247011,0.8719387755102042,0.7469387755102042
0.35420529757227215,0.6745329797267914,0.877295918367347,0.7877551020408164
0.3291640919234071,0.69739248752594,0.8857142857142858,0.7673469387755103
0.34398365878328985,0.8546108211789812,0.8734693877551021,0.7102040816326531
0.3323764683184575,0.7378013048853193,0.8801020408163266,0.7551020408163266
0.3260352800999369,0.6916413915400602,0.8826530612244898,0.7591836734693879
0.3435390142761931,0.7774431486519016,0.8729591836734695,0.7510204081632654
0.300346554633306,0.6855342470261515,0.8895408163265307,0.7775510204081634
0.30856608521877504,0.7817750848069482,0.8844387755102041,0.7408163265306124
0.3012065636564274,0.7747771603720529,0.8926020408163267,0.7571428571428572
0.29963022370119485,0.7381278774720066,0.8915816326530613,0.7734693877551021
0.286209453566342,0.7400122598725922,0.8964285714285715,0.7591836734693879
0.2829204531158416,0.8209215405035992,0.8971938775510205,0.7469387755102042
0.2992299822520237,0.7454231760939773,0.8931122448979593,0.7673469387755103
0.25994465236304976,0.7590278895533815,0.9079081632653062,0.7551020408163266
0.27630876542012,0.8235703616726155,0.9048469387755103,0.7612244897959184
0.2623540326192671,0.7242913207229302,0.9061224489795919,0.7857142857142858
0.24629295659156478,0.7315363837748158,0.9102040816326531,0.7857142857142858
0.23911344194594694,0.7635798701218196,0.914795918367347,0.7489795918367348
0.2249830661075456,0.7728147375340364,0.9224489795918368,0.7673469387755103
0.23510778363109852,0.7600076536743008,0.913265306122449,0.7755102040816327
0.22047342420555652,0.7937442262561953,0.9252551020408164,0.753061224489796
0.215939523941096,0.7631084841124866,0.9214285714285715,0.7918367346938776
0.2433271338402921,0.7586144527610468,0.9104591836734695,0.7571428571428572
0.21521197150708463,0.7401547996365294,0.9278061224489796,0.7673469387755103
0.21840032623054423,0.7087850833425716,0.9247448979591838,0.7836734693877552
0.22180053450319231,0.7242864369129648,0.9219387755102042,0.7653061224489797
0.2051504528986252,0.8102164978883705,0.928061224489796,0.7714285714285715
0.19493057268994804,0.8420167373151195,0.9293367346938777,0.763265306122449
0.17891210054940715,0.723425633445078,0.9431122448979593,0.7938775510204082
0.18240063224291922,0.7799297725667759,0.9349489795918369,0.7693877551020409
0.2027576405593023,0.8472474499624603,0.927295918367347,0.7673469387755103
0.19464245730896992,0.8081000573172861,0.9285714285714286,0.7673469387755103
0.1762944558996479,0.716138256569298,0.9436224489795919,0.7816326530612245
