train_loss,val_loss,train_acc,val_acc
1.6789108220854594,1.1202438996762645,0.33976044405492256,0.6326530612244898
0.8992406632549889,0.6839962197809804,0.677475898334794,0.7714285714285715
0.5927293646798787,0.45195880106517244,0.7855682150160678,0.8510204081632654
0.4494973238347533,0.3774275821082446,0.8469179082676015,0.8775510204081634
0.3510262911130976,0.38808380365371703,0.8773006134969324,0.8673469387755103
0.2958065115705485,0.3669271797549968,0.892491966111598,0.8653061224489796
0.2574104911503808,0.25067884143517943,0.911189015483494,0.9122448979591837
0.23065037970963606,0.2630744421360444,0.9179082676015191,0.9224489795918368
0.20039935952437193,0.35785619944942243,0.9284253578732106,0.8816326530612246
0.1858938548331925,0.21671423690051447,0.9354367513876716,0.9265306122448981
0.14902639311332644,0.23059098580662085,0.9497516798130294,0.9244897959183674
0.13077971778468295,0.3186675879420066,0.9611451942740286,0.8836734693877552
0.11389525977798348,0.19224036054647697,0.9628980426526439,0.9448979591836736
0.12666296662467286,0.18691693495730966,0.9553023663453111,0.9387755102040817
0.10018306381710955,0.22562279732403706,0.9693251533742331,0.9326530612244899
0.09722481001078159,0.17865909308347167,0.9684487291849254,0.942857142857143
0.10348963824416675,0.18208535020144617,0.9646508910312591,0.9551020408163267
0.06886901991703585,0.3618853231017687,0.9818872334209757,0.8918367346938776
0.07861717769524054,0.17063572046403983,0.974291557113643,0.9367346938775512
0.06526837985404325,0.15373574367211182,0.9807186678352322,0.9571428571428572
0.06746225960684922,0.17068139043997746,0.9775051124744376,0.9489795918367347
0.06532676900831398,0.14695696070486186,0.9783815366637452,0.9632653061224491
0.0519263836447168,0.21100245607750756,0.9839322231960268,0.9367346938775512
0.04742738428293544,0.17452356064197969,0.985977212971078,0.9591836734693878
0.04421473246243525,0.14915457665920256,0.985977212971078,0.9632653061224491
0.048622543083652395,0.15633175600348612,0.9853929301782062,0.9571428571428572
0.0545014210231439,0.17285898156388074,0.9813029506281039,0.9448979591836736
0.05055649315091103,0.15294581833770687,0.9824715162138474,0.9510204081632654
0.04624992778066033,0.18746691588692518,0.9842243645924628,0.9489795918367347
0.03819298936298845,0.14215329346836222,0.9871457785568215,0.9673469387755103
0.0257760706288142,0.1398834752280037,0.9921121822962313,0.9714285714285715
0.03688590700177379,0.19974810437736462,0.9883143441425649,0.9469387755102041
0.04152055180395142,0.23158447610936603,0.9871457785568215,0.9265306122448981
0.045041744468835423,0.1816532080807742,0.9842243645924628,0.9448979591836736
0.025647668890587564,0.1452755115612657,0.992988606485539,0.9591836734693878
0.028253245481412087,0.15098364383970597,0.9915278995033596,0.9612244897959185
0.041944105883887764,0.15954637861601553,0.9886064855390009,0.9653061224489797
0.029090129372696717,0.16857476393236037,0.9921121822962313,0.9571428571428572
0.031096413568328287,0.17875612150801687,0.990651475314052,0.9551020408163267
0.02924439379455113,0.16113478089587724,0.9903593339176161,0.9571428571428572
0.02671652476039636,0.1756521815358072,0.990651475314052,0.9612244897959185
0.03313302585494351,0.16576369636292967,0.9888986269354367,0.9612244897959185
0.031697277483028904,0.13006698907333977,0.9903593339176161,0.9693877551020409
0.026631290980446306,0.1287945357398415,0.9918200408997955,0.9734693877551022
0.02003663362461226,0.16409339140340382,0.9941571720712825,0.9612244897959185
0.027424353446807083,0.181986366649757,0.9903593339176161,0.9510204081632654
0.027080680410998835,0.17554896663855382,0.9918200408997955,0.953061224489796
0.017102984299873995,0.17419295617740374,0.9953257376570259,0.9591836734693878
0.020259198829431817,0.18737329839686007,0.9932807478819748,0.9591836734693878
0.017580910464882058,0.18011200833276902,0.9938650306748466,0.9653061224489797
